,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-03-31,2016-05-31,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Other Long-Term Assets,128.35,133,133.58,126.92,130.3,63.27,66.64,61.62,-,70.85,-,129.09,151.78,165.65,208.94,220.44,334.44,355.89,374.38,371.05,654.34,670.1,"1,857","1,817","1,861","1,954","2,058","2,143","2,245","2,370","2,421","2,434","2,481","3,500","3,397","3,677","3,582","2,590","2,557","2,682"
Total Long-Term Assets,"1,922","2,375","2,333","2,516","2,425","2,489","2,726","2,672",-,"7,659",-,"7,548","7,561","7,521","8,731","8,694","8,745","8,641","9,425","9,855","10,080","10,036","40,219","40,114","39,780","39,650","39,581","39,609","39,379","40,250","39,962","40,569","40,283","38,959","38,485","38,495","43,044","42,632","42,144","42,496"
Total Assets,"3,456","4,019","4,339","4,542","4,018","5,779","5,473","5,328",-,"10,510",-,"10,664","9,960","10,037","12,282","12,998","12,903","12,300","13,839","13,231","14,750","14,584","45,212","44,480","43,850","44,001","44,550","44,202","44,258","45,150","45,754","45,280","45,435","44,176","43,939","44,809","48,639","48,151","48,925","50,570"
Accounts Payable,243.21,290.11,248.64,303.01,284.47,326.88,303.5,309.12,-,696.41,-,804.89,824.32,823.24,992.36,"1,040","1,039","1,028","1,065","1,177","1,161","1,118","1,849","1,822","1,637","1,606","1,696","2,061","2,097","2,184","2,388","2,542","2,550","2,339","2,208","2,443","2,515","2,710","2,570","2,824"
Current Debt,264.41,457.81,683.41,577.6,509.3,654.41,356.68,685.18,-,513.98,-,569.86,455.41,404.79,580.92,735.47,555.1,622.06,778.57,815.56,774.93,887.27,581,498.37,445.73,"1,273","1,271","1,186",523.89,540.15,627.5,562.71,617.57,"1,749","1,599","1,916","1,668",604.67,790.5,"1,602"
Other Current Liabilities,180.38,463.71,647.45,795.53,448.93,"2,034","1,730","1,273",-,"1,220",-,"1,477",813.14,870.43,"1,551","2,041","2,314","1,714","2,423","1,276","2,580","2,478","1,853","1,259",953.72,"1,351","1,448","1,302","1,496","1,655","2,019","1,358","1,699","1,894","1,870","2,540","1,901","1,803","2,862","3,700"
Total Current Liabilities,688,"1,212","1,579","1,676","1,243","3,015","2,390","2,268",-,"2,431",-,"2,852","2,093","2,098","3,124","3,816","3,909","3,364","4,267","3,269","4,516","4,484","4,283","3,579","3,036","4,229","4,415","4,549","4,116","4,380","5,034","4,463","4,867","5,982","5,677","6,899","6,083","5,118","6,223","8,126"
Long-Term Debt,"1,252","1,376","1,389","1,554","1,546","1,678","1,932","1,916",-,"4,380",-,"4,261","4,221","4,175","4,678","4,559","4,177","4,255","4,708","5,015","5,170","5,001","8,988","9,090","9,636","8,440","8,437","8,466","9,627","10,217","10,710","11,415","11,724","10,884","12,290","12,289","16,534","16,975","16,571","15,692"
Other Long-Term Liabilities,251.95,298.23,300.6,289.09,287.99,222.28,233.51,218.55,-,822.1,-,772.23,769.31,758.27,784.78,657.84,677.74,664.37,689.09,760.64,920.56,924.79,"3,985","3,755","3,657","3,699","3,734","3,699","3,672","3,703","3,656","3,532","3,449","3,334","3,099","3,081","3,138","3,142","2,973","2,965"
Total Long-Term Liabilities,"1,504","1,674","1,689","1,843","1,834","1,901","2,166","2,134",-,"5,202",-,"5,033","4,991","4,934","5,463","5,217","4,855","4,920","5,397","5,776","6,091","5,925","12,973","12,846","13,293","12,139","12,171","12,165","13,299","13,920","14,366","14,947","15,173","14,217","15,389","15,370","19,672","20,117","19,544","18,657"
Total Liabilities,"2,192","2,886","3,269","3,519","3,077","4,916","4,556","4,402",-,"7,633",-,"7,885","7,083","7,032","8,587","9,033","8,764","8,284","9,664","9,044","10,607","10,409","17,256","16,425","16,329","16,368","16,586","16,715","17,416","18,300","19,400","19,410","20,040","20,199","21,066","22,269","25,756","25,235","25,767","26,783"
Total Debt,"1,516","1,834","2,072","2,132","2,055","2,333","2,289","2,601",-,"4,894",-,"4,831","4,677","4,580","5,259","5,295","4,732","4,877","5,486","5,831","5,945","5,888","9,569","9,589","10,082","9,713","9,708","9,652","10,151","10,757","11,337","11,978","12,341","12,633","13,889","14,206","18,202","17,580","17,361","17,294"
Debt Growth,35.04%,59.33%,47.90%,47.89%,35.53%,27.21%,10.45%,22.01%,-,109.79%,-,85.73%,-,-6.41%,-,9.61%,1.18%,6.48%,4.32%,10.12%,25.64%,20.72%,74.42%,64.45%,69.58%,64.97%,1.45%,0.66%,0.69%,10.75%,16.78%,24.09%,21.58%,17.44%,22.50%,18.60%,47.49%,39.16%,25.00%,21.74%
Common Stock,195.31,183.02,139.14,144.42,147.34,148.74,138.21,132.4,-,"1,977",-,"1,816","1,826","1,839","2,376","2,380","2,390","2,255","2,251","2,235","2,152","2,126","25,905","25,833","25,525","25,571","25,621","24,964","24,403","24,202","23,545","22,880","22,338","21,801","20,717","19,978","19,840","19,686","19,752","19,801"
Retained Earnings,940.55,815.98,822.46,852.97,861.96,795.23,861.21,917.99,-,"1,016",-,"1,137","1,193","1,256","1,358","1,598","1,739","1,819","1,994","2,066","2,112","2,204","2,298","2,333","2,335","2,314","2,477","2,571","2,501","2,665","2,845","2,982","3,069","2,326","2,548","2,731","2,655","2,864","3,161","3,457"
Comprehensive Income,-5.75,-1.78,-19.35,-102.73,-184.23,-185.99,-212.73,-245.23,-,-246.05,-,-322.72,-287.81,-243.46,-202.51,-183.14,-176.96,-243.63,-270.55,-310.18,-312.61,-339.91,-428.07,-310.57,-539.78,-459.15,-351.9,-202.27,-212.37,-172.71,-242.97,-234.18,-247.21,-371.18,-604.5,-405.97,-410.82,-378.4,-470.94,-258.93
Shareholders' Equity,"1,130",997.23,942.25,894.67,825.07,757.98,786.7,805.16,-,"2,746",-,"2,631","2,731","2,851","3,531","3,795","3,952","3,830","3,974","3,991","3,951","3,991","27,775","27,856","27,321","27,426","27,746","27,332","26,692","26,694","26,147","25,628","25,160","23,756","22,661","22,304","22,083","22,171","22,442","22,999"
Net Cash / Debt,-502.9,"-1,251.94","-1,476.27","-1,487.25","-1,445.15","-1,681.96","-1,485.39","-1,612.52",0,"-3,848.99",0,"-3,667.91","-3,414.82","-3,499.63","-4,072.78","-3,959.03","-3,726.12","-3,777.67","-4,495.47","-4,619.85","-4,667.67","-4,840.13","-7,441.09","-7,910.47","-8,281.75","-7,887.45","-7,487.01","-7,706.59","-8,068.53","-8,957.58","-8,989.55","-9,998.21","-10,296.09","-10,699.7","-11,894.75","-12,208.12","-16,200.11","-15,660.44","-15,419.56","-15,205.24"
Working Capital,845.25,431.83,427.23,349.12,350.45,274.73,356.8,388.18,-,420.61,-,264.05,306.32,417.61,426.39,487.99,248.96,294.58,146.92,107.59,153.53,64.1,709.42,787.1,"1,033",122,553.4,43.27,762.67,520.25,758.03,247.97,285.24,-764.81,-223.33,-584.54,-488.36,400.71,557.63,-51.97
Book Value Per Share,7.86,6.94,6.91,6.61,6.15,5.70,6.04,6.20,-,21.25,-,17.12,17.94,18.70,23.16,23.84,24.82,24.01,25.12,25.23,25.07,25.39,177.27,92.68,91.18,91.69,92.72,91.31,90.41,90.42,89.01,88.33,89.23,84.38,81.76,82.48,83.92,84.64,86.31,88.33
