,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-29,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Total Long-Term Assets,"2,338","2,375","2,394","2,406","1,982","3,270","3,209","3,354","3,435","3,383","3,406","3,290","2,482","2,499","2,483","5,554","5,814","5,725","5,916","5,944","5,742","5,728","5,726","5,798","5,717","5,706","5,757","5,811","5,756","5,745","5,682","5,644","5,606","5,527","5,654","5,733","5,710","5,685","5,634","6,797"
Total Assets,"5,091","5,127","5,251","5,341","5,312","7,075","6,447","6,326","6,390","6,282","6,210","6,139","6,036","5,984","6,057","9,206","10,149","9,718","9,407","9,974","9,946","9,825","9,804","9,873","10,189","9,994","9,772","10,186","10,423","10,942","10,410","10,581","10,905","11,044","10,765","11,171","11,732","11,952","10,956","11,926"
Accounts Payable,380.2,393.3,440,433.5,316.5,578.4,484.2,403.6,516.4,440.4,371.6,355.4,390.9,433.5,437.7,714.2,914.1,947.2,784.2,867.5,884.5,785.7,667,900.1,838.4,842.2,757.2,946.7,"1,074","1,158","1,101","1,135","1,057","1,122","1,046","1,252","1,183","1,033",662.5,0
Deferred Revenue,30.4,4,4,190.2,24.2,5.4,3.9,249.9,51,5.1,5,239.8,30.1,5.6,6.4,446.3,191.6,56.5,30.1,561.5,283.3,68.9,19,492.7,213.5,7,5.5,347.1,12,2.8,3.2,630.7,40,1.8,3.3,680.5,14,3.4,1.7,0
Current Debt,658.5,544.2,580.4,525.2,907.3,268.3,121.2,112.6,114.2,53.2,63.2,94.2,217.3,192.5,214.2,192.6,328.9,174.5,149.4,547.7,993.8,"1,094",553.6,227.7,250.2,505.9,194.1,338.3,974.4,"1,186",762,440.8,"1,040","1,155",826.3,540.8,"1,879","1,661","1,093",934
Other Current Liabilities,657.6,751.4,717.1,761.5,767.6,"1,129",845.7,687.2,769.7,855.4,869,748.8,850.5,910.3,972.3,856.3,"1,251","1,270","1,308","1,017","1,176","1,281","1,282","1,103","1,154","1,328","1,412","1,197","1,319","1,495","1,561","1,314","1,692","1,707","1,757","1,326","1,593","1,656","1,690","2,451"
Total Current Liabilities,"1,727","1,693","1,742","1,910","2,016","1,981","1,455","1,453","1,451","1,354","1,309","1,438","1,489","1,542","1,631","2,209","2,686","2,448","2,272","2,993","3,338","3,230","2,522","2,724","2,457","2,683","2,368","2,829","3,380","3,842","3,428","3,520","3,829","3,986","3,632","3,800","4,668","4,353","3,447","3,385"
Long-Term Debt,"1,154","1,154","1,152","1,187","1,151","2,051","2,049","2,036","1,986","1,989","1,913","1,799","1,790","1,592","1,493","2,993","2,993","2,893","2,593","2,196","2,145","2,144","3,032","3,031","3,532","3,028","3,028","2,930","2,631","2,631","2,632","2,732","2,732","2,732","2,733","2,733","2,334","3,022","3,023","3,024"
Other Long-Term Liabilities,522.6,512.3,573.4,679.1,675.8,835.4,788.9,928,949.6,897.3,867,909.3,865.7,823.4,798.1,"1,297","1,455","1,351","1,464","1,574","1,672","1,655","1,571","1,556","1,498","1,432","1,407","1,444","1,381","1,336","1,294","1,277","1,261","1,200","1,196","1,238","1,235","1,200","1,173",0
Total Long-Term Liabilities,"1,677","1,666","1,725","1,866","1,827","2,886","2,837","2,964","2,936","2,886","2,780","2,708","2,656","2,416","2,291","4,290","4,448","4,244","4,057","3,771","3,817","3,800","4,603","4,587","5,030","4,460","4,436","4,373","4,012","3,967","3,926","4,009","3,993","3,931","3,929","3,971","3,569","4,222","4,195","3,024"
Total Liabilities,"3,403","3,359","3,467","3,777","3,842","4,867","4,292","4,418","4,387","4,240","4,089","4,146","4,145","3,958","3,922","6,499","7,134","6,693","6,329","6,764","7,154","7,030","7,125","7,311","7,487","7,143","6,804","7,202","7,392","7,808","7,353","7,529","7,823","7,917","7,561","7,770","8,238","8,574","7,642","6,408"
Total Debt,"1,813","1,698","1,732","1,712","2,058","2,319","2,170","2,149","2,100","2,042","1,977","1,893","2,008","1,785","1,707","3,186","3,322","3,067","2,743","2,744","3,139","3,239","3,586","3,259","3,782","3,533","3,222","3,268","3,606","3,817","3,394","3,173","3,773","3,887","3,559","3,274","4,213","4,683","4,116","3,958"
Debt Growth,41.92%,58.59%,1.06%,-7.54%,13.56%,36.59%,25.25%,25.51%,2.05%,-11.95%,-8.90%,-11.91%,-4.41%,-12.60%,-13.63%,68.28%,65.47%,71.86%,60.66%,-13.86%,-5.52%,5.58%,30.75%,18.76%,20.49%,9.11%,-10.14%,0.28%,-4.66%,8.01%,5.32%,-2.92%,4.63%,1.84%,4.86%,3.20%,11.66%,20.47%,15.65%,20.88%
Common Stock,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,0
Retained Earnings,"2,803","2,892","2,928","2,985","2,916","3,636","3,611","3,385","3,411","3,454","3,512","3,506","3,359","3,412","3,445","3,952","4,197","4,305","4,355","4,334","4,088","4,211","4,249","4,189","4,338","4,465","4,519","4,506","4,627","4,768","4,865","4,991","5,132","5,199","5,355","5,556","5,679","5,637","5,561",0
Comprehensive Income,-142.2,-135.7,-163.9,-375.8,-409.2,-399.9,-432.7,-457.3,-394.1,-406.9,-381.5,-478.4,-425.5,-353.4,-288.6,-240.3,-185.5,-293.2,-299.5,-308.9,-324.4,-353.5,-426.8,-412,-426.8,-415.2,-357.9,-282.2,-282.8,-304.5,-284.2,-315.7,-435.6,-460.4,-542,-459.6,-468.8,-501.1,-494.5,0
Shareholders' Equity,"1,687","1,768","1,784","1,531","1,435","2,208","2,155","1,908","2,003","2,042","2,121","1,993","1,891","2,027","2,135","2,707","3,015","3,026","3,078","3,121","2,792","2,795","2,649","2,561","2,703","2,851","2,968","2,984","3,031","3,134","3,057","3,052","3,082","3,127","3,204","3,401","3,495","3,377","3,315","5,518"
Total Liabilities and Equity,"5,091","5,127","5,251","5,341","5,312","7,075","6,447","6,326","6,390","6,282","6,210","6,139","6,036","5,984","6,057","9,206","10,149","9,718","9,407","9,974","9,946","9,825","9,804","9,873","10,189","9,994","9,772","10,186","10,423","10,942","10,410","10,581","10,905","11,044","10,765","11,171","11,732","11,952","10,956","11,926"
Net Cash / Debt,"-1,720","-1,583.5","-1,608","-1,602.7","-1,953","-1,841.7","-1,996","-2,070.3","-2,036.1","-1,948.5","-1,845.8","-1,828.8","-1,911.6","-1,671.6","-1,613.3","-2,902.6","-2,962.4","-2,741","-2,566.2","-2,553.2","-3,029.3","-3,155.1","-3,166.3","-2,919.7","-3,345.8","-3,190.7","-2,925.3","-2,698.9","-3,189.1","-3,088.1","-3,052.7","-3,166","-3,407.7","-3,295.3","-3,195","-2,702","-3,718.2","-3,741","-3,791.9","-3,655.2"
Net Cash Per Share,-12.81,-11.78,-11.97,-11.93,-14.62,-13.70,-14.85,-15.48,-15.16,-14.48,-13.70,-13.57,-14.15,-12.33,-11.87,-21.58,-21.75,-20.12,-18.81,-18.90,-22.74,-23.85,-24.06,-22.30,-25.64,-24.44,-22.36,-20.65,-24.47,-23.77,-23.67,-24.85,-26.87,-25.96,-25.18,-21.38,-29.49,-29.76,-30.26,-29.19
Working Capital,"1,026","1,059","1,116","1,024","1,314","1,825","1,783","1,519","1,504","1,545","1,495","1,411","2,065","1,944","1,944","1,443","1,650","1,545","1,220","1,037",866.5,866.9,"1,556","1,351","2,016","1,605","1,647","1,547","1,287","1,356","1,301","1,417","1,469","1,532","1,478","1,639","1,354","1,914","1,876","1,745"
Book Value Per Share,12.68,13.27,13.38,11.46,10.74,16.52,16.10,14.27,14.97,15.25,15.83,14.88,14.11,15.10,15.89,20.13,22.40,22.45,22.82,23.34,21.17,21.32,20.32,19.75,20.87,21.98,22.85,22.99,23.41,24.28,23.82,24.11,24.45,24.78,25.38,27.08,27.89,27.00,26.54,44.18
