,2014-03-30,2014-06-29,2014-09-28,2014-12-31,2015-03-29,2015-06-28,2015-09-27,2015-12-31,2016-04-03,2016-07-03,2016-10-02,2016-12-31,2017-04-02,2017-07-02,2017-10-01,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Total Assets,"6,403","6,522","6,527","6,588","6,430","6,598","6,686","7,913","7,453","7,518","7,715","7,649","7,649","7,802","9,288","8,586","8,690","8,603","10,459","10,777","10,883","10,986","11,272","11,545","11,528","13,069","13,725","13,609","13,796","14,069","13,705","13,900","13,860","13,770","13,674","14,925","13,754","13,749","14,106","14,286"
Accounts Payable,363,337,259,290,256,278,306,293,210,224,241,265,231,199,213,261,217,230,238,313,235,290,284,301,265,335,357,457,346,369,387,436,402,430,373,405,424,464,388,411
Current Debt,16,12,10,7,402,404,408,405,4,4,0,0,750,850,750,0,0,0,0,9,0,0,0,500,500,501,"1,101",604,604,604,0,0,"1,350","1,352","1,353","1,352",3,2,2,3
Other Current Liabilities,748,712,729,789,712,890,944,"1,083",949,811,798,852,749,735,783,833,783,737,765,901,847,785,768,"1,005",956,975,942,"1,109","1,116","1,118","1,084","1,361","1,282","1,269","1,154","1,410","1,488","1,303","1,218","1,475"
Total Current Liabilities,"1,127","1,061",998,"1,086","1,370","1,572","1,658","1,781","1,163","1,039","1,039","1,117","1,730","1,784","1,746","1,094","1,000",967,"1,003","1,223","1,082","1,075","1,052","1,806","1,721","1,811","2,400","2,170","2,066","2,091","1,471","1,797","3,034","3,051","2,880","3,167","1,915","1,769","1,608","1,889"
Long-Term Debt,"3,642","3,642","3,642","3,624","3,243","3,243","3,226","4,463","4,464","4,465","4,467","4,468","3,718","3,719","4,952","4,953","4,954","4,955","6,441","6,443","6,578","6,615","6,616","6,111","6,122","7,349","6,762","6,758","6,746","6,739","6,752","6,743","5,386","5,382","5,396","6,738","6,739","6,743","6,743","6,752"
Other Long-Term Liabilities,535,536,498,541,512,581,548,578,639,643,611,565,566,553,571,753,761,699,897,926,906,885,926,920,932,922,956,908,892,887,801,816,782,757,736,617,609,616,681,654
Total Long-Term Liabilities,"4,177","4,178","4,140","4,165","3,755","3,824","3,774","5,041","5,103","5,108","5,078","5,033","4,284","4,272","5,523","5,706","5,715","5,654","7,338","7,369","7,484","7,500","7,542","7,031","7,054","8,271","7,718","7,666","7,638","7,626","7,553","7,559","6,168","6,139","6,132","7,355","7,348","7,359","7,424","7,406"
Total Liabilities,"5,304","5,239","5,138","5,251","5,125","5,396","5,432","6,822","6,266","6,147","6,117","6,150","6,014","6,056","7,269","6,800","6,715","6,621","8,341","8,592","8,566","8,575","8,594","8,837","8,775","10,082","10,118","9,836","9,704","9,717","9,024","9,356","9,202","9,190","9,012","10,522","9,263","9,128","9,032","9,295"
Total Debt,"3,658","3,654","3,652","3,631","3,645","3,647","3,634","4,868","4,468","4,469","4,467","4,468","4,468","4,569","5,702","4,953","4,954","4,955","6,441","6,452","6,578","6,615","6,616","6,611","6,622","7,850","7,863","7,362","7,350","7,343","6,752","6,743","6,736","6,734","6,749","8,090","6,742","6,745","6,745","6,755"
Debt Growth,0.33%,0.05%,-,-0.71%,-0.36%,-0.19%,-0.49%,34.07%,22.58%,22.54%,22.92%,-8.22%,-,2.24%,27.65%,10.85%,10.88%,8.45%,12.96%,30.26%,32.78%,33.50%,2.72%,2.46%,0.67%,18.67%,18.85%,11.36%,10.99%,-6.46%,-14.13%,-8.41%,-8.35%,-8.29%,-0.04%,19.98%,0.09%,0.16%,-0.06%,-16.50%
Common Stock,911,928,943,963,925,885,848,814,767,721,668,608,510,414,304,166,-10,-209,-330,-456,-580,-708,-840,-993,"-1,230","-1,210","-1,189","-1,160","-1,377","-1,519","-1,698","-1,879","-2,266","-2,702","-3,061","-3,446","-3,723","-4,023","-4,248","-4,459"
Retained Earnings,395,531,661,709,832,795,943,876,"1,016","1,190","1,423","1,477","1,651","1,843","2,140","2,109","2,399","2,722","3,067","3,270","3,495","3,788","4,217","4,427","4,764","5,048","5,526","5,659","6,099","6,492","7,044","7,186","7,628","8,004","8,533","8,668","9,045","9,543","10,140","10,295"
Comprehensive Income,-229,-199,-240,-361,-479,-504,-562,-622,-618,-554,-506,-598,-552,-542,-455,-505,-429,-543,-619,-629,-598,-669,-699,-726,-781,-856,-735,-730,-633,-623,-667,-764,-704,-722,-809,-817,-828,-895,-814,-839
Shareholders' Equity,"1,077","1,260","1,364","1,311","1,278","1,176","1,229","1,068","1,165","1,357","1,585","1,487","1,609","1,715","1,989","1,770","1,960","1,970","2,118","2,185","2,317","2,411","2,678","2,708","2,753","2,982","3,602","3,769","4,089","4,350","4,679","4,543","4,658","4,580","4,663","4,405","4,494","4,625","5,078","4,997"
Net Cash / Debt,"-3,152","-3,076","-3,054","-2,749","-3,086","-3,103","-3,042","-3,714","-3,793","-3,811","-3,816","-3,741","-3,839","-3,864","-3,721","-3,389","-3,300","-3,397","-5,050","-4,751","-4,785","-4,835","-4,789","-4,677","-4,671","-4,497","-4,209","-3,758","-3,748","-3,685","-3,478","-3,258","-3,601","-4,082","-4,242","-4,509","-4,633","-5,028","-4,991","-4,714"
Net Cash Per Share,-6.30,-6.13,-6.08,-5.46,-6.13,-6.20,-6.06,-7.42,-7.59,-7.64,-7.66,-7.53,-7.75,-7.82,-7.56,-6.90,-6.74,-6.97,-10.40,-9.81,-9.90,-10.02,-9.95,-9.74,-9.75,-9.41,-8.80,-7.85,-7.84,-7.73,-7.30,-6.85,-7.60,-8.66,-9.04,-9.66,-9.97,-10.86,-10.82,-10.25
Working Capital,"2,095","2,266","2,355","2,379","1,740","1,744","1,792","2,049","2,144","2,289","2,325","2,273","1,653","1,800","3,148","3,123","3,267","3,272","3,073","3,176","3,297","3,409","3,566","2,942","3,051","4,474","4,357","4,441","4,728","4,957","5,211","5,133","3,803","3,600","3,671","4,339","4,354","4,414","4,614","4,454"
Book Value Per Share,2.15,2.52,2.72,2.61,2.55,2.35,2.46,2.14,2.34,2.73,3.20,3.01,3.27,3.49,4.07,3.63,4.03,4.07,4.39,4.55,4.83,5.04,5.61,5.68,5.79,6.27,7.58,7.93,8.60,9.16,9.87,9.61,9.86,9.74,9.97,9.46,9.70,10.01,11.03,10.89
